"rx","tx","ctcss/dsc","omschrijving","plaats","groep"
"126.500000","126.50000","","Flugplatz Wiefelstede / Conneforde (EDWP)","Wiefelstede / Conneforde",""
"126.62500","126.62500","","Brussels Departure ","Zaventem","Analoog"
"126.65000","126.65000","","Bremen Radar (Mil Sector Harz-Nord + Süd)","Landelijk","Analoog"
"126.675000","126.67500","","Schiphol Arrival (Secondary)","Schiphol",""
"126.72500","126.72500","","Paradropping","Landelijk","Analoog"
"126.76666","126.76666","","Maastricht Radar (GAT Special Operations West)","Landelijk","Analoog"
"126.775000","126.77500","","London Control (Sector 11 Northsea above FL 335)","Landelijk","Analoog"
"126.80000","126.80000","","Airshow Support Team","Landelijk","Analoog"
"126.80000","126.80000","","Rescue Zeeland (Flushing Display 2018/2023)","Vlissingen","Analoog"
"126.808330","126.80833","","Zweefvliegers Air to Air","Landelijk","Analoog"
"126.85000 	","126.85000 	","","NATO Excercise","Landelijk","Analoog"
"126.85000","126.85000","","Hamburg Tower","Hamburg","Analoog"
"126.850000","126.85000","","Volkel Ground (Tijdens Open dagen KLu 2019)","Vliegbasis Volkel","Analoog"
"126.87500","126.87500","","London Control (North Group Standby)","Landelijk","Analoog"
"126.90000","126.90000","","Brussels FIC "Brussels Information"","Landelijk","Analoog"
"126.95000","126.95000","","Langen Information","Landelijk","Analoog"
"126.97500","126.97500","","Brussels ACC "Brussels Control" (North Holding) 	","Landelijk","Analoog"
"127.07500","127.07500","","Copenhagen Information","Landelijk","Analoog"
"127.10000","127.10000","","London Control (Sector 28 - Daventry North)","Landelijk","Analoog"
"127.1500","127.1500","","Tower (Secondary) Brussels Airport","Zaventem","Analoog"
"127.150000","127.15000","","RAF Benson Tower","Benson",""
"127.22500","127.22500","","Brussels ACC "Brussels Control" (West High Sector)","Landelijk","Analoog"
"127.25000","127.25000","","RAF Brize Norton (Approach)","Brize ","Analoog"
"127.26666","127.26666","","Falcon Autumn 2022 (Biter Tower)","De Peel","Analoog"
"127.27500","127.27500","","Scottish Control (West Coast Sector)","Landelijk","Analoog"
"127.350000","127.35000","","Hoogeveen Radio (Aerodrome Information)","Hoogeveen","Analoog"
"127.36666","127.36666","","Langen Radar (Nörvenich Sector)","Landelijk","Analoog"
"127.42500","127.42500","","London Control (Sector 2 London Upper Sector East)","Landelijk","Analoog"
"127.45000","127.45000","","Swanwick Mil (Initial Contact Frequency Northwest)","Landelijk","Analoog"
"127.541660","127.54166","","Flugplatz Steinberg bei Surwold","Steinberg bei Surwold",""
"127.5750","127.5750","","Final Approach RWY 25L Brussels Airport","Zaventem","Analoog"
"127.62500","127.62500","","Langen Radar (Taunus Sector)","Landelijk","Analoog"
"127.65000","127.65000","","Shanwick OACC Oceanic Clearance","Landelijk","Analoog"
"127.70000","127.70000","","London Control (West Group Standby)","Landelijk","Analoog"
"127.72500","127.72500","","Langen Radar (Herford Sector)","Landelijk","Analoog"
"127.775000","127.77500","","Amsterdam Radar Arrivals via holding RIVER","Schiphol",""
"127.800000","127.80000","","Brussels ACC Volmet","Brussel",""
"127.82500","127.82500","","London Control (Sector 22 - Hurn)","Landelijk","Analoog"
"127.87500","127.87500","","London Control (Sector 34 - Daventry North)","Landelijk","Analoog"
"127.88333","127.88333","","Air tot Air kleine luchtvaart (Regio 3)","Duitsland","Analoog"
"127.89166","127.89166","","Air tot Air kleine luchtvaart (Regio 5)","Duitsland","Analoog"
"127.900000","127.90000","","Shanwick OACC General Purpose (Primary)","Shanwick",""
"127.95000","127.95000","","London Terminal Control (Vaton Sector)","Landelijk","Analoog"
"128.00000","128.00000","","Dienst Luchtvaartpolitie (Helikopters A/A)","Landelijk","Analoog"
"128.1000","128.1000","","UAC Paris sector TE","Landelijk","Analoog"
"128.125000","128.12500","","London Control (Sector 10 Northsea below FL 335)","Landelijk",""
"128.15833","128.15833","","London Control (Sector 13 Clacton West above FL 245)","Landelijk","Analoog"
"128.20000","128.20000","","Brussels ACC "Brussels Control" (Huldenberg Sector)","Landelijk","Analoog"
"128.25000","128.25000","","Swanwick Mil (Initial Contact Frequency Southeast)","Landelijk","Analoog"
"128.31666","128.31666","","Dutch GP F1 2023 (Aeronautical Station Operator)","Zandvoort","Analoog"
"128.350000","128.35000","","Mil ATCC Schiphol Dutch Mil Radar Lower 1","Landelijk","Analoog"
"128.41666","128.41666","","Belgian Air Force Days 2023 Display","Kleine-Brogel","Analoog"
"128.42500","128.42500","","London Control (Sector 17 Lydd)","Landelijk","Analoog"
"128.45000","128.45000","","Brussels ACC "Brussels Control" (East High Sector)","Landelijk","Analoog"
"128.47500","128.47500","","London Terminal Control (Welin East Sector)","Landelijk","Analoog"
"128.50000","128.50000","","Amsterdam Flight Information Center (Noordzee-Zuid)","Landelijk","Analoog"
"128.525000","128.52500","","Langen Information","Duitsland","Analoog"
"128.54166","128.54166","","Langen Radar (Kirn Sector)","Landelijk","Analoog"
"128.550000","128.55000","","Langen Radar (Düsseldorf Arrival)","Düsseldorf ","Analoog"
"128.56666","128.56666","","Rotterdam ATIS","Rotterdam","Analoog"
"128.575000","128.57500","","Amsterdam ACC Radar sector 2 (Oost inbound)","Schiphol",""
"128.65000","128.65000","","Langen Radar (Düsseldorf Director)","Düsseldorf ","Analoog"
"128.70000","128.70000","","Swanwick Mil (Initial Contact Frequency Central)","Landelijk","Analoog"
"128.72500","128.72500","","Charleroi Approach (Secondary)","Charleroi","Analoog"
"128.75833","128.75833","","Bremen Radar (Mil Sector Deister)","Landelijk","Analoog"
"128.80000","128.80000","","Brussels ACC "Brussels Control" (North Low Sector)","Landelijk","Analoog"
"128.80833","128.80833","","Maastricht Radar Celle High Sector (Above FL375)","Landelijk","Analoog"
"128.81666","128.81666","","London Control (Sector 36 - Exmor)","Landelijk","Analoog"
"128.85000","128.85000","","Chievres Tower","Vliegbasis Chievres","Analoog"
"128.90000","128.90000","","RAF Lakenheath (Arrival Control)","Lakenheath","Analoog"
"128.95000","128.95000","","Langen Information","Landelijk","Analoog"
"128.95833","128.95833","","Stadskanaal Radio (Aerodrome Information)","Vledderveen","Analoog"
"128.99166","128.99166","","Gilze Rijen Monitor","Vliegbasis Gilze Rijen","Analoog"
"128.99166","128.99166","","Woensdrecht Monitor","Vliegbasis Woensdrecht","Analoog"
"129.0000","129.0000","","UAC Paris sector UK","Landelijk","Analoog"
"129.05000","129.05000","","London Control (Standby)","Landelijk","Analoog"
"129.05000","129.05000","","Norvenich Air Base (Radar)","Norvenich ","Analoog"
"129.07500","129.07500","","London Terminal Control (Ockham Sector)","Landelijk","Analoog"
"129.133330","129.13333","","Flugplatz Barssel (EDXL)","Barssel",""
"129.20000","129.20000","","London Control (Sector 27 - Daventry South)","Landelijk","Analoog"
"129.22500","129.22500","","Scottish Control (Moray Sector)","Landelijk","Analoog"
"129.250000","129.25000","","Jadeweser Airport (Wilhelmshafen) EDWI","Wilhelmshafen",""
"129.27500","129.27500","","London Terminal Control (Lorel Sector)","Landelijk","Analoog"
"129.30000","129.30000","","Langen Radar (Hamm Sector)","Landelijk","Analoog"
"129.30000","129.30000","","Wereldhavendagen 2017/2018/2022/2023 (Display Director CG08)","Rotterdam","Analoog"
"129.30000","129.30000","","SAR Katwijk 2019/2022 (Display Director)","Katwijk","Analoog"
"129.32500","129.32500","","Mil ATCC Steenokkerzeel "Belga Information" (Flight Information Service)","Landelijk","Analoog"
"129.32500","129.32500","","Mil ATCC Steenokkerzeel "Belga Radar" (Initial Contact Frequency) ","Landelijk","Analoog"
"129.37500","129.37500","","London Control (Sector 08 - Strumble)","Landelijk","Analoog"
"129.400000","129.40000","","Niederrhein Tower","Weeze","Analoog"
"129.42500","129.42500","","London Control (Sector 20 (S20) / Sector 21 (S21) - Hurn)","Landelijk","Analoog"
"129.45000","129.45000","","Munchen Radar (Sector Bayern-Südwest)","Landelijk","Analoog"
"129.47500","129.47500","","Copenhagen Information","Landelijk","Analoog"
"129.52500","129.52500","","Munchen Radar (Sector Bayern-Mitte)","Landelijk","Analoog"
"129.550000","129.55000","","Flugplatz Bohlenbergerfeld","",""
"129.57500","129.57500","","Brussels ACC "Brussels Control" (East Holding en East Low Sector)","Landelijk","Analoog"
"129.60000","129.60000","","London Terminal Control (Saber Sector)","Landelijk","Analoog"
"129.67500","129.67500","","Langen Radar (Pfalz Sector)","Landelijk","Analoog"
"129.7250","129.7250","","Final Approach RWY 25R Brussels Airport","Zaventem","Analoog"
"129.73333","129.73333","","Maastricht Radar Jever High Sector (Above FL355)","Noord Nederland","Analoog"
"129.80000","129.80000",""," De-icing platform W + South Brussels Airport","Zaventem","Analoog"
"129.84166","129.84166","","Maastricht Radar Celle Middle Sector (FL355-375)","Landelijk","Analoog"
"129.85000","129.85000","","Nordholz Radar","Nordholz Air Base","Analoog"
"129.875000","129.87500","","Langen Information ","Landelijk","Analoog"
"129.925000","129.92500","","Tower Luchtmachtbasis Deelen","Deelen",""
"129.95000","129.95000","","Skydive Flanders - Paradrop Zone Zwartberg","Zwartberg-Genk","Analoog"
"129.95000","129.95000","","Skydive Flanders - Paradrop Zone Schaffen","Diest-Schaffen","Analoog"
"129.97500","129.97500","","Aero Club Nistelrode","Nistelrode","Analoog"
"129.97500","129.97500","","Amsterdamsche Club Voor Zweefvliegen","Soesterberg","Analoog"
"129.975000","129.97500","","Zweefvliegers A/A","Landelijk",""
"1296.637500","432.53750","","PI6ASD zendamateur relais","Amsterdam",""
"1296.920000","1296.92000","","PI7ALK zendamateur bakenzender","Alkmaar",""
"1297.200000","1291.20000","131,8","ON0TLO zendamateur relais","Scherpenheuvel",""
"1298.200000","1270.20000","88,5","PI6HGL zendamateur relais","Den Haag",""
"1298.225000","1270.22500","","ON0DP zendamateur relais DSTAR<BR>Type: Dstar <BR>CC:  <BR>TS:  <BR>TG(s):","Boom",""
"1298.325000","1270.32500","88,5","PI6ZAZ zendamateur relais","Wormerveer",""
"1298.350000","1270.35000","","ON0ZK zendamateur relais","Averbode",""
"1298.37500","1270.37500","","PI6NOS zendamateur relais","Almere","Analoog"
"1298.375000","1270.37500","","PI6NOS zendamateur relais","Hilversum",""
"1298.400000","1270.40000","71,9","PI6EHN zendamateur relais","Eindhoven",""
"1298.425000","1270.42500","82,5","PI6NOG zendamateur relais","Delfzijl",""
"1298.500000","1270.50000","","PI6AMF zendamateur relais","Amersfoort","Analoog"
"1298.575000","1270.57500","","PI6ASN zendamateur relais","Assen",""
"1298.625000","1270.62500","88,5","PI6RTD zendamateur relais","Rotterdam",""
"1298.700000","1270.70000","","PI6HVN zendamateur relais","Heerenveen",""
"1299.225000","1299.22500","","ON0DST zendamateur relais DSTAR<BR>Type: Dstar <BR>CC:  <BR>TS:  <BR>TG(s):","Meldert Lummen",""
"130.00000","130.00000","","HeliFlight helikoptervluchten","Stroe","Analoog"
"130.00000","130.00000","","Heli Holland","Emmer-Compascuum","Analoog"
"130.02500","130.02500","","KLM De-icing P12","Schiphol","Analoog"
"130.05000","130.05000","","Tour de France air to air relaisvliegtuigen","Landelijk","Analoog"
"130.050000","130.05000","","Exercise freq","Landelijk",""
"130.07500","130.07500","","RAF Brize Norton (Operations)","Brize","Analoog"
"130.10833","130.10833","","Maastricht Radar Muenster Middle Sector (FL355-345)","Landelijk","Analoog"
"130.12500","130.12500","","Zweefvliegclub Flevo","Biddinghuizen","Analoog"
"130.125000","130.12500","","Zweefvliegers A/A","Landelijk",""
"130.125000","130.12500","","Zweefvliegcentrum Terlet AD Info and T-Strip","Terlet",""
"130.15000","130.15000","","Maastricht Radar (Discrete)","Landelijk","Analoog"
"130.25000","130.25000","","Sabca Ops VHF Luchthaven Charleroi","Charleroi","Analoog"
"130.30000","130.30000","","HeliCentre Helicopter Services","Lelystad","Analoog"
"130.325000","130.32500","","Maintenance","Luchthaven Oostende-Brugge",""
"130.37500","130.37500","","BAF Red Devils Aerobatic Team A/A","België","Analoog"
"130.42500","130.42500","","Air to Air","Landelijk","Analoog"
"130.425000","130.42500","","Airport Teuge Van de Bunte Aviation","Teuge",""
"130.47500","130.47500","","Schiphol Airport (Airport Auhtority/Fire-Rescue)","Schiphol","Analoog"
"130.50000","130.50000","","Celle Radar","Celle Army Base","Analoog"
"130.50833","130.50833","","Maastricht Radar Solling Middle Sector (FL355-375)","Landelijk","Analoog"
"130.550000","130.55000","","UNIC","Brussels Airport / BAF Vliegbasis Melsbroek",""
"130.57500","130.57500","","Mil ATCC Steenokkerzeel "Belga Radar" (Climb and let down Beauvechain)","Landelijk","Analoog"
"130.60000","130.60000","","Bundespolizei/Flugpolizei/Polizeifliegerstaffel (Air/Air)","Landelijk","Analoog"
"130.65000","130.65000","","KLM De-icing P14","Schiphol","Analoog"
"130.7000","130.7000","","(Federal-) Police-Helicopter A/A (HUMMEL3-4)","Landelijk","Analoog"
"130.70000","130.70000","","Bundespolizei/Flugpolizei/Polizeifliegerstaffel (Air/Air)","Landelijk","Analoog"
"130.72500","130.72500","","Beauvechain Tower","Vliegbasis Beauvechain ","Analoog"
"130.775000","130.77500","","Flugplatz Leer-Papenburg (EDWF)","Leer-Papenburg",""
"130.80000","130.80000","","Bundespolizei/Flugpolizei/Polizeifliegerstaffel (Air/Air)","Landelijk","Analoog"
"130.82500","130.82500","","Sanicole Airshow 2021 Display","Leopoldsburg","Analoog"
"130.85000","130.85000","","Aviapartner De-icing ","Schiphol","Analoog"
"130.950000","130.95000","","Amsterdam ACC Radar sector 3 (Zuid inbound)","Schiphol",""
"131.00000","131.00000","","Eindhoven Tower","Vliegbasis Eindhoven","Analoog"
"131.01666","131.01666","","Wittmund Radar (Civiel)","Wittmundhafen Air Base","Analoog"
"131.025000","131.02500","","Hilversum Radio (Aerodrome Information)","Hilversum","Analoog"
"131.075000","131.07500","","Maastricht Radar (GAT Special Operations South)","Landelijk","Analoog"
"131.10000","131.10000","","Brussels ACC "Brussels Control" (West Low Sector)","Landelijk","Analoog"
"131.12500","131.12500","","London Terminal Control (North West Arrivals)","Landelijk","Analoog"
"131.15000","131.15000","","Rotterdam Approach (Secondary)","Rotterdam","Analoog"
"131.150000","131.15000","","Schiphol Approach (Secondary/Discrete Emergency)","Schiphol",""
"131.25000","131.25000","","Nordholz Tower (Civil contact frequency)","Nordholz Air Base","Analoog"
"131.32500","131.32500","","Bremen Radar (Mil Sector Celle)","Landelijk","Analoog"
"131.350000","131.35000","","ATC Operational Information","Schiphol",""
"131.37500","131.37500","","Maastricht Radar Solling High Sector (Above FL375)","Landelijk","Analoog"
"131.40000","131.40000","","TAY Airport Services","Liege Airport","Analoog"
"131.40000","131.40000","","Viggo Groundhandling Eindhoven Airport","Eindhoven","Analoog"
"131.408330","131.40833","","dnata (Passenger services en aircraft handling)","Schiphol",""
"131.416600","131.41660","","KLM Team Leiders Operatie E/F/G (ICA)","Schiphol",""
"131.42500","131.42500","","KLM Operations","Schiphol","Analoog"
"131.425000","131.42500","","EAT Maintenance","Brussels Airport / BAF Vliegbasis Melsbroek",""
"131.433300","131.43330","","KLM Dispatch/Flow Control (Slotcoordinatie)","Schiphol",""
"131.45000","131.45000","","Aviapartner Liege + Aviapartner Liege Executive","Liege Airport","Analoog"
"131.450000","131.45000","","Aviapartner","Luchthaven Oostende-Brugge","Analoog"
"131.450000","131.45000","","Aviapartner","Brussels Airport","Analoog"
"131.450000","131.45000","","Niederrhein Dispatch","Weeze","Analoog"
"131.45833","131.45833","","Ramstein Air Mobility Command Operations","Ramstein Air Base","Analoog"
"131.475000","131.47500","","Vliegclub Flevo","Lelystad Airport",""
"131.49166","131.49166","","HeliAir Helicopter Services","Harskamp","Analoog"
"131.50000","131.50000","","Amsterdam Heliport","Amsterdam","Analoog"
"131.500000","131.50000","","Maastricht-Aachen Airport (Jet Center)","Beek",""
"131.500000","131.50000","","CityBird","Brussels Airport / BAF Vliegbasis Melsbroek",""
"131.500000","131.50000","","CityBird","Luchthaven Oostende-Brugge",""
"131.500000","131.50000","","CHC Helicopters Netherlands","Den Helder","Analoog"
"131.500000","131.50000","","EL-AL operations/groundcrew","Schiphol",""
"131.52500","131.52500","","ACARS","Landelijk","Overige"
"131.550000","131.55000","","British airways engineering","Schiphol",""
"131.558300","131.55830","","Swissport Handling Agency","Schiphol",""
"131.566600","131.56660","","Jet Netherlands Schiphol-Oost","Schiphol",""
"131.57500","131.57500","","Groningen Handling","Eelde","Analoog"
"131.57500","131.57500","","Aviapartner Groundhandling Amsterdam","Schiphol","Analoog"
"131.59166","131.59166","","Viggo Groundhandling Amsterdam","Schiphol","Analoog"
"131.60000","131.60000","","Aviapartner Executive","Schiphol","Analoog"
"131.60000","131.60000","","Dienst Luchtvaartpolitie (Operations)","Schiphol","Analoog"
"131.62500","131.62500","","Jet Aviation Amsterdam (Fixed-Base Operator)","Schiphol","Analoog"
"131.625000","131.62500","","DHL Company","Brussels Airport / BAF Vliegbasis Melsbroek",""
"131.650000","131.65000","","KLM Operations (Flightwatch)","Schiphol",""
